#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 09 29 23 50  47  7.1  8.6  1.48  7.14  5.12 999 1023.2   7.1   9.7 999.0 99.0 99.00
2014 09 30 00 50  46  5.6  8.2  1.42  7.69  5.14 999 1023.5   7.0   9.7 999.0 99.0 99.00
2014 09 30 01 50  52  6.4  8.2  1.35  7.14  5.13 999 1023.7   7.2   9.7 999.0 99.0 99.00
2014 09 30 02 50  16  7.3  9.0  1.25  7.14  4.91 999 1023.5   7.1   9.8 999.0 99.0 99.00
2014 09 30 03 50  26  6.5  8.8  1.19  7.14  4.93 999 1023.5   6.9   9.8 999.0 99.0 99.00
2014 09 30 04 50  41  6.3  8.5  1.13  6.67  4.81 999 1022.8   6.9   9.7 999.0 99.0 99.00
2014 09 30 05 50  54  5.1  6.9  1.14  6.67  4.75 999 1022.6   6.9   9.7 999.0 99.0 99.00
2014 09 30 06 50  60  4.7  6.2  1.09  5.88  4.72 999 1022.7   7.0   9.8 999.0 99.0 99.00
2014 09 30 07 50  61  6.2  8.2  1.10  5.88  4.81 999 1022.1   6.7   9.8 999.0 99.0 99.00
2014 09 30 08 50  54  4.9  6.6  1.09  6.25  4.59 999 1021.9   6.5   9.7 999.0 99.0 99.00
2014 09 30 09 50  80  5.5  6.9  0.95  5.88  4.51 999 1021.9   6.8   9.6 999.0 99.0 99.00
2014 09 30 10 50  98  4.5  6.0  0.93  5.88  4.51 999 1022.0   6.6   9.6 999.0 99.0 99.00
2014 09 30 11 50  88  2.9  6.2  0.85  5.88  4.34 999 1022.2   6.5   9.6 999.0 99.0 99.00
2014 09 30 12 50  66  3.9  4.9  0.78  5.56  4.36 999 1022.3   6.8   9.6 999.0 99.0 99.00
2014 09 30 13 50  87  4.8  5.8  0.73  5.56  4.31 999 1021.8   6.7   9.6 999.0 99.0 99.00
2014 09 30 14 50  85  3.5  4.8  0.66  5.56  4.19 999 1021.9   6.8   9.7 999.0 99.0 99.00
2014 09 30 15 50  86  5.1  6.4  0.55  5.56  3.94 999 1021.4   7.2   9.7 999.0 99.0 99.00
2014 09 30 16 50  76  5.3  6.8  0.55  5.26  3.81 999 1021.1   7.4   9.9 999.0 99.0 99.00
2014 09 30 17 50  75  5.4  6.7  0.57  5.56  3.59 999 1020.6   7.4  10.0 999.0 99.0 99.00
2014 09 30 18 50  72  4.6  5.7  0.52  5.26  3.61 999 1020.1   7.6  10.2 999.0 99.0 99.00
2014 09 30 19 50  66  4.9  5.8  0.53  5.00  3.65 999 1019.5   7.9  10.2 999.0 99.0 99.00
2014 09 30 20 50  66  6.8  7.7  0.57  5.00  3.72 999 1018.6   8.1  10.3 999.0 99.0 99.00
2014 09 30 21 50  63  7.6  8.6  0.63  4.55  3.58 999 1018.0   8.0  10.2 999.0 99.0 99.00
2014 09 30 22 50  70  6.8  8.2  0.68  4.35  3.55 999 1017.8   8.1  10.2 999.0 99.0 99.00
2014 09 30 23 50  72  7.3  8.2  0.78  4.35  3.67 999 1017.2   8.0  10.2 999.0 99.0 99.00
2014 10 01 00 50  77  8.1  9.5  0.83  4.35  3.73 999 1016.6   8.4  10.1 999.0 99.0 99.00
2014 10 01 01 50  97  7.5  8.7  0.90  4.55  3.82 999 1016.9   8.8  10.1 999.0 99.0 99.00
2014 10 01 02 50 106  7.0  7.9  0.84  4.55  3.76 999 1016.8   8.2  10.1 999.0 99.0 99.00
2014 10 01 03 50 112  7.3  8.3  0.80  4.35  3.63 999 1016.4   8.3  10.0 999.0 99.0 99.00
2014 10 01 04 50 117  5.8  7.1  0.76  4.17  3.66 999 1016.3   8.6  10.0 999.0 99.0 99.00
2014 10 01 05 50 123  6.6  7.6  0.70  4.76  3.57 999 1015.5   8.8  10.0 999.0 99.0 99.00
2014 10 01 06 50 133  7.0  8.4  0.65  4.35  3.39 999 1015.1   9.2  10.0 999.0 99.0 99.00
2014 10 01 07 50 143  8.2  9.8  0.64  4.00  3.32 999 1014.4   9.1  10.0 999.0 99.0 99.00
2014 10 01 08 50 153  8.3 10.1  0.73  3.57  3.40 999 1014.2   9.4  10.0 999.0 99.0 99.00
2014 10 01 09 50 159  7.1  8.5  0.70  4.00  3.46 999 1014.3   9.4  10.0 999.0 99.0 99.00
2014 10 01 10 50 177  7.7  8.8  0.75  4.35  3.52 999 1013.8   9.6   9.9 999.0 99.0 99.00
2014 10 01 11 50 167  6.4  8.1  0.58  3.85  3.36 999 1013.8   9.5   9.9 999.0 99.0 99.00
2014 10 01 12 50 165  5.4  6.5  0.49  3.57  3.19 999 1014.0   9.5   9.9 999.0 99.0 99.00
2014 10 01 13 50 151  6.8  7.8  0.41  3.23  3.14 999 1013.6   9.6   9.8 999.0 99.0 99.00
2014 10 01 14 50 153  5.5  6.8  0.45  3.33  3.12 999 1013.9   9.6   9.8 999.0 99.0 99.00
2014 10 01 15 50 153  5.4  6.3  0.46  3.85  3.27 999 1013.4   9.7   9.8 999.0 99.0 99.00
2014 10 01 16 50 120  4.1  4.8  0.47  3.70  3.33 999 1012.7   9.9   9.8 999.0 99.0 99.00
2014 10 01 17 50 104  2.1  2.7  0.39  3.70  3.29 999 1012.2  10.0   9.8 999.0 99.0 99.00
2014 10 01 18 50  46  2.1  2.4  0.33  3.23  3.17 999 1011.4  10.0   9.9 999.0 99.0 99.00
2014 10 01 19 50 356  2.3  3.1  0.26  3.45  3.12 999 1010.8   9.6   9.9 999.0 99.0 99.00
2014 10 01 20 50  51  3.4  4.2  0.23 99.00  3.01 999 1010.6   9.2   9.9 999.0 99.0 99.00
2014 10 01 21 50  62  4.1  4.8  0.20 99.00  2.93 999 1009.7   9.5  10.0 999.0 99.0 99.00
2014 10 01 22 50 344  2.4  2.6  0.17 99.00  2.98 999 1010.6   9.2  10.0 999.0 99.0 99.00
2014 10 01 23 50  64  4.4  5.6  0.17 99.00  2.90 999 1009.7   9.2  10.0 999.0 99.0 99.00
2014 10 02 00 50  88  3.1  3.7  0.15 99.00  2.88 999 1010.1   9.6  10.0 999.0 99.0 99.00
2014 10 02 01 50 104  2.3  2.8  0.14 99.00  2.90 999 1010.5   9.8  10.0 999.0 99.0 99.00
2014 10 02 02 50 117  3.1  3.4  0.15 99.00  2.97 999 1010.5   9.9   9.9 999.0 99.0 99.00
2014 10 02 03 50 143  1.9  2.3  0.14 99.00  3.00 999 1010.5  10.1   9.9 999.0 99.0 99.00
2014 10 02 04 50 157  2.1  2.4  0.13 99.00  3.18 999 1010.5  10.6   9.8 999.0 99.0 99.00
2014 10 02 05 50 168  2.3  2.7  0.13 99.00  3.28 999 1010.7  10.6   9.7 999.0 99.0 99.00
2014 10 02 06 50 174  2.8  3.4  0.12 99.00  3.45 999 1010.6  10.7   9.7 999.0 99.0 99.00
2014 10 02 07 50 175  2.9  3.6  0.13 99.00  3.51 999 1010.3  10.9   9.7 999.0 99.0 99.00
2014 10 02 08 50 209  2.5  3.3  0.12 99.00  3.62 999 1010.1  11.1   9.7 999.0 99.0 99.00
2014 10 02 09 50 216  2.3  2.7  0.13 99.00  3.83 999 1010.3  11.0   9.7 999.0 99.0 99.00
2014 10 02 10 50 222  2.1  2.4  0.15 99.00  3.89 999 1010.4  11.0   9.8 999.0 99.0 99.00
2014 10 02 11 50 256  1.8  2.3  0.16 99.00  3.99 999 1010.7  11.0   9.8 999.0 99.0 99.00
2014 10 02 12 50 220  1.8  2.2  0.19 99.00  3.69 999 1010.9  11.2   9.9 999.0 99.0 99.00
2014 10 02 13 50 209  2.0  2.3  0.17 99.00  3.94 999 1011.2  11.0   9.9 999.0 99.0 99.00
2014 10 02 14 50 235  0.7  1.2  0.17 99.00  3.90 999 1010.5  10.9  10.0 999.0 99.0 99.00
2014 10 02 15 50 214  1.6  1.9  0.18 99.00  4.07 999 1010.8  11.1  10.1 999.0 99.0 99.00
2014 10 02 16 50 116  0.6  0.9  0.20 99.00  3.99 999 1010.2  10.9  10.1 999.0 99.0 99.00
2014 10 02 17 50 168  0.4  0.5  0.19 99.00  3.86 999 1010.1  10.9  10.4 999.0 99.0 99.00
2014 10 02 18 50 180  0.0  0.0  0.18 99.00  3.96 999 1009.2  11.1  10.5 999.0 99.0 99.00
2014 10 02 19 50 293  1.8  2.0  0.15 99.00  3.86 999 1008.8  10.9  10.5 999.0 99.0 99.00
2014 10 02 20 50  61  1.0  1.2  0.14 99.00  3.62 999 1008.5  10.9  10.5 999.0 99.0 99.00
2014 10 02 21 50  19  0.2  0.6  0.13 99.00  3.55 999 1008.3  10.5  10.4 999.0 99.0 99.00
2014 10 02 22 50 325  1.2  1.2  0.13 99.00  3.52 999 1007.9  10.3  10.3 999.0 99.0 99.00
2014 10 02 23 50   6  1.2  1.3  0.15 99.00  3.51 999 1007.1  10.3  10.2 999.0 99.0 99.00
2014 10 03 00 50  54  0.6  0.9  0.13 99.00  3.64 999 1006.9  10.2  10.1 999.0 99.0 99.00
2014 10 03 01 50 321  3.1  3.6  0.15 99.00  3.83 999 1006.4  10.2  10.0 999.0 99.0 99.00
2014 10 03 02 50 320  2.9  3.4  0.13 99.00  3.77 999 1005.3  10.1  10.0 999.0 99.0 99.00
2014 10 03 03 50  80  1.4  1.6  0.12 99.00  3.71 999 1005.0  10.0   9.9 999.0 99.0 99.00
2014 10 03 04 50 313  1.3  1.9  0.13 99.00  3.66 999 1004.0  10.1  10.0 999.0 99.0 99.00
2014 10 03 05 50 298  2.8  3.1  0.13 99.00  3.62 999 1002.9  10.1  10.0 999.0 99.0 99.00
2014 10 03 06 50 286  2.4  3.1  0.11 99.00  3.56 999 1002.1   9.9  10.1 999.0 99.0 99.00
2014 10 03 07 50 280  5.1  6.3  0.11 99.00  3.69 999 1001.3  10.1  10.0 999.0 99.0 99.00
2014 10 03 08 50 275  5.3  6.1  0.17 99.00  2.70 999 1000.4  10.3  10.0 999.0 99.0 99.00
2014 10 03 09 50 271  5.9  6.9  0.23 99.00  2.65 999  999.9  10.5  10.0 999.0 99.0 99.00
2014 10 03 10 50 284  6.0  7.0  0.34  2.94  2.80 999  998.9  10.7   9.9 999.0 99.0 99.00
2014 10 03 11 50 277  7.2  8.7  0.35  3.03  2.85 999  998.4  10.7   9.8 999.0 99.0 99.00
2014 10 03 12 50 273  7.9  9.1  0.43  3.03  2.87 999  998.5  10.4   9.8 999.0 99.0 99.00
2014 10 03 13 50 273  6.5  7.2  0.46  3.03  2.91 999  997.5  10.4   9.7 999.0 99.0 99.00
2014 10 03 14 50 269  6.1  7.3  0.51  3.33  3.06 999  997.1  10.4   9.7 999.0 99.0 99.00
2014 10 03 15 50 262  9.6 10.9  0.58  3.85  3.22 999  996.9  10.4   9.7 999.0 99.0 99.00
2014 10 03 16 50 267  9.4 10.9  0.88  4.35  3.65 999  996.4  10.3   9.6 999.0 99.0 99.00
2014 10 03 17 50 260 10.3 12.1  0.99  4.55  3.77 999  996.2  10.5   9.7 999.0 99.0 99.00
2014 10 03 18 50 260 11.9 14.9  1.19  5.00  4.12 999  996.1  10.7   9.7 999.0 99.0 99.00
2014 10 03 19 50 258 12.0 15.2  1.45  5.26  4.39 999  996.6   9.6   9.7 999.0 99.0 99.00
2014 10 03 20 50 262 12.5 14.9  1.85  5.88  4.83 999  996.9   9.2   9.8 999.0 99.0 99.00
2014 10 03 21 50 259 12.3 14.5  1.97  6.25  5.08 999  997.4   8.9   9.8 999.0 99.0 99.00
2014 10 03 22 50 262 11.5 13.5  1.93  5.88  5.03 999  998.1   8.6   9.8 999.0 99.0 99.00
2014 10 03 23 50 263 10.5 12.7  1.87  5.88  5.03 999  998.5   8.4   9.7 999.0 99.0 99.00
2014 10 04 00 50 265 10.9 12.9  1.92  6.25  5.05 999  998.5   7.5   9.6 999.0 99.0 99.00
2014 10 04 01 50 264 10.8 12.7  1.68  5.88  4.78 999  998.7   6.9   9.5 999.0 99.0 99.00
2014 10 04 02 50 267  9.2 11.1  1.59  5.88  4.70 999  998.8   7.0   9.5 999.0 99.0 99.00
2014 10 04 03 50 274  5.9  6.8  1.39  5.88  4.64 999  999.1   7.8   9.5 999.0 99.0 99.00
2014 10 04 04 50 334  8.3  9.7  1.14  5.00  4.50 999  998.8   8.5   9.5 999.0 99.0 99.00
2014 10 04 05 50 348  8.7 10.7  1.03  5.56  3.99 999  998.6   8.0   9.6 999.0 99.0 99.00
2014 10 04 06 50 330  8.5 10.0 99.00 99.00 99.00 999  998.8   8.3   9.6 999.0 99.0 99.00
2014 10 04 07 50 311  8.0 10.0  1.14  4.55  4.07 999  998.9   8.0   9.6 999.0 99.0 99.00
2014 10 04 08 50 313  8.5 10.8  1.04  4.76  3.90 999  999.2   7.4   9.5 999.0 99.0 99.00
2014 10 04 09 50 319  8.8 10.8  0.97  4.35  3.87 999  999.4   7.4   9.5 999.0 99.0 99.00
2014 10 04 10 50 313  8.5 11.8  1.10  4.35  3.89 999  999.8   7.4   9.5 999.0 99.0 99.00
2014 10 04 11 50 317  7.5  9.0  0.97  4.17  3.88 999 1000.2   7.3   9.5 999.0 99.0 99.00
2014 10 04 12 50 310  9.0 11.3  0.94  4.17  3.81 999  999.9   7.3   9.4 999.0 99.0 99.00
2014 10 04 13 50 323  8.2 10.5  1.03  4.55  3.84 999 1000.5   6.0   9.4 999.0 99.0 99.00
2014 10 04 14 50 330  5.8  7.2  0.93  4.17  3.88 999 1001.0   5.0   9.2 999.0 99.0 99.00
2014 10 04 15 50 320  5.5  7.0  0.86  4.55  3.88 999 1001.0   5.5   9.1 999.0 99.0 99.00
2014 10 04 16 50 328  5.0  6.8  0.90  4.17  3.81 999 1001.3   4.9   9.1 999.0 99.0 99.00
2014 10 04 17 50 304  5.3  8.1  0.80  4.76  3.87 999 1001.2   5.0   9.0 999.0 99.0 99.00
2014 10 04 18 50 289  9.0 11.2  0.99  4.76  3.91 999 1000.6   5.9   9.0 999.0 99.0 99.00
2014 10 04 19 50 280  7.8  9.7  1.09  4.55  4.03 999 1000.8   5.8   9.1 999.0 99.0 99.00
2014 10 04 20 50 278  7.6  8.6  0.96  4.17  3.78 999 1000.6   5.9   9.2 999.0 99.0 99.00
2014 10 04 21 50 271 10.1 12.2  0.99  4.35  3.78 999 1000.1   6.4   9.2 999.0 99.0 99.00
2014 10 04 22 50 276 10.6 13.7  1.09  4.76  3.95 999  999.9   6.9   9.3 999.0 99.0 99.00
2014 10 04 23 50 279 10.7 14.1  1.30  5.56  4.32 999  999.9   7.6   9.3 999.0 99.0 99.00
2014 10 05 00 50 281 11.3 13.7  1.19  5.26  4.14 999  999.9   7.6   9.2 999.0 99.0 99.00
2014 10 05 01 50 288 11.3 13.9  1.35  5.26  4.27 999  999.9   7.6   9.1 999.0 99.0 99.00
2014 10 05 02 50 271 10.5 12.7  1.43  5.26  4.31 999 1000.0   7.1   8.8 999.0 99.0 99.00
2014 10 05 03 50 266 10.3 12.0  1.41  5.26  4.39 999  999.7   6.4   8.5 999.0 99.0 99.00
2014 10 05 04 50 263 10.1 12.8  1.34  5.26  4.39 999  999.2   6.6   8.3 999.0 99.0 99.00
2014 10 05 05 50 264  9.3 11.6  1.41  6.25  4.55 999  998.7   6.2   8.2 999.0 99.0 99.00
2014 10 05 06 50 272  9.4 13.4  1.34  5.88  4.43 999  998.4   6.1   8.2 999.0 99.0 99.00
2014 10 05 07 50 266 10.2 12.6  1.32  5.56  4.44 999  998.0   6.2   8.2 999.0 99.0 99.00
2014 10 05 08 50 265  9.9 11.5  1.35  5.88  4.52 999  997.6   5.9   8.2 999.0 99.0 99.00
2014 10 05 09 50 267  9.4 11.1  1.32  5.56  4.41 999  997.5   5.9   8.2 999.0 99.0 99.00
2014 10 05 10 50 281  8.9 11.3  1.20  5.26  4.19 999  997.5   5.5   8.2 999.0 99.0 99.00
2014 10 05 11 50 275 10.2 12.8  1.31  5.26  4.25 999  997.5   4.6   8.2 999.0 99.0 99.00
2014 10 05 12 50 257 11.0 12.5  1.18  5.26  4.20 999  997.4   5.4   8.2 999.0 99.0 99.00
2014 10 05 13 50 273  8.9 10.5  1.35  5.00  4.30 999  997.4   5.1   8.2 999.0 99.0 99.00
2014 10 05 14 50 265  9.2 11.3  1.30  5.26  4.29 999  997.3   5.4   8.2 999.0 99.0 99.00
2014 10 05 15 50 253  9.8 11.9  1.28  5.26  4.28 999  997.0   5.3   8.2 999.0 99.0 99.00
2014 10 05 16 50 255  9.1 10.7  1.35  5.56  4.23 999  996.7   5.4   8.2 999.0 99.0 99.00
2014 10 05 17 50 251  8.8 10.8  1.22  5.56  4.25 999  996.6   5.6   8.2 999.0 99.0 99.00
2014 10 05 18 50 242 10.3 12.5  1.18  5.00  4.14 999  996.1   5.8   8.2 999.0 99.0 99.00
2014 10 05 19 50 237 10.6 13.1  1.41  5.26  4.27 999  995.9   6.3   8.2 999.0 99.0 99.00
2014 10 05 20 50 231 11.3 14.2  1.47  5.26  4.35 999  995.6   6.9   8.2 999.0 99.0 99.00
2014 10 05 21 50 233 11.7 13.9  1.56  5.56  4.59 999  995.3   7.7   8.2 999.0 99.0 99.00
2014 10 05 22 50 232 11.2 13.3  1.64  5.88  4.63 999  995.3   8.4   8.2 999.0 99.0 99.00
2014 10 05 23 50 228 10.1 11.8  1.71  6.25  4.72 999  995.4   8.7   8.2 999.0 99.0 99.00
2014 10 06 00 50 253  8.2  9.9  1.56  5.88  4.69 999  995.7   9.2   8.2 999.0 99.0 99.00
2014 10 06 01 50 251  8.8 10.2  1.43  5.26  4.62 999  995.5   9.2   8.2 999.0 99.0 99.00
2014 10 06 02 50 251  8.8 10.7  1.41  5.26  4.53 999  995.4   9.1   8.2 999.0 99.0 99.00
2014 10 06 03 50 252  9.3 11.5  1.36  5.56  4.60 999  994.9   9.0   8.2 999.0 99.0 99.00
2014 10 06 04 50 252  8.2 10.6  1.36  5.56  4.55 999  994.7   8.6   8.2 999.0 99.0 99.00
2014 10 06 05 50 258  8.4  9.9  1.48  5.56  4.57 999  994.4   8.4   8.2 999.0 99.0 99.00
2014 10 06 06 50 265  9.5 11.5  1.43  5.26  4.39 999  994.2   8.1   8.2 999.0 99.0 99.00
2014 10 06 07 50 267  8.9 11.1  1.53  5.26  4.48 999  994.0   7.6   8.2 999.0 99.0 99.00
2014 10 06 08 50 258 10.4 11.9  1.46  5.26  4.43 999  993.8   7.3   8.1 999.0 99.0 99.00
2014 10 06 09 50 252  9.4 11.5  1.26  5.00  4.24 999  993.8   7.4   8.1 999.0 99.0 99.00
2014 10 06 10 50 259  8.4  9.7  1.40  5.26  4.32 999  993.9   7.2   8.1 999.0 99.0 99.00
2014 10 06 11 50 251 11.1 13.2  1.38  5.26  4.33 999  993.7   7.0   8.1 999.0 99.0 99.00
2014 10 06 12 50 264 12.3 14.2  1.64  5.56  4.58 999  993.7   6.7   8.1 999.0 99.0 99.00
2014 10 06 13 50 247 10.0 12.9  1.55  5.88  4.55 999  993.9   7.5   8.1 999.0 99.0 99.00
2014 10 06 14 50 232 12.1 14.9  1.68  5.88  4.77 999  993.7   7.4   8.0 999.0 99.0 99.00
2014 10 06 15 50 224 11.8 13.9  1.77  6.25  4.81 999  993.4   7.3   8.0 999.0 99.0 99.00
2014 10 06 16 50 218 11.0 13.3  1.80  5.56  4.79 999  993.0   7.5   8.1 999.0 99.0 99.00
2014 10 06 17 50 216 11.1 13.6  1.98  5.88  4.99 999  992.7   8.2   8.1 999.0 99.0 99.00
2014 10 06 18 50 226  9.2 11.3  2.10  5.56  5.06 999  992.8   8.7   8.2 999.0 99.0 99.00
2014 10 06 19 50 231  7.7  9.9  2.13  5.88  5.15 999  992.6   8.7   8.2 999.0 99.0 99.00
2014 10 06 20 50 229  8.1  9.8  1.98  5.88  5.13 999  992.9   9.2   8.2 999.0 99.0 99.00
2014 10 06 21 50 241  7.2  9.1  1.75  5.56  4.94 999  993.4   9.3   8.2 999.0 99.0 99.00
2014 10 06 22 50 219  7.2  8.3  1.54  5.56  4.83 999  993.8   9.6   8.2 999.0 99.0 99.00
2014 10 06 23 50 221  6.3  7.1  1.57  5.26  4.78 999  994.1   9.8   8.2 999.0 99.0 99.00
2014 10 07 00 50 218  6.6  8.0  1.53  5.88  4.82 999  994.2   9.7   8.2 999.0 99.0 99.00
2014 10 07 01 50 215  3.6  4.3  1.33  5.56  4.67 999  994.4   9.3   8.2 999.0 99.0 99.00
2014 10 07 02 50 283  2.9  3.8  1.02  5.56  4.43 999  994.4   9.6   8.2 999.0 99.0 99.00
2014 10 07 03 50 325  3.3  4.2  0.81  4.76  4.31 999  994.7   8.6   8.2 999.0 99.0 99.00
2014 10 07 04 50  31  3.0  3.5  0.71  4.76  4.19 999  994.5   8.2   8.2 999.0 99.0 99.00
2014 10 07 05 50  19  5.8  6.7  0.51  4.55  3.97 999  994.5   7.7   8.1 999.0 99.0 99.00
2014 10 07 06 50 346  3.5  4.2  0.42  4.17  3.34 999  995.1   7.4   8.2 999.0 99.0 99.00
2014 10 07 07 50 275  5.9  6.7  0.40  4.17  3.24 999  995.2   7.4   8.1 999.0 99.0 99.00
2014 10 07 08 50 265  6.4  7.5  0.46  4.35  3.18 999  995.3   7.0   8.1 999.0 99.0 99.00
2014 10 07 09 50 267  6.2  7.4  0.52  3.85  3.20 999  995.7   6.6   8.1 999.0 99.0 99.00
2014 10 07 10 50 270  7.0  7.9  0.53  3.70  3.23 999  996.1   6.3   8.1 999.0 99.0 99.00
2014 10 07 11 50 266  7.0  8.2  0.60  3.70  3.34 999  996.8   6.3   8.1 999.0 99.0 99.00
2014 10 07 12 50 274  6.9  8.9  0.68  4.00  3.46 999  997.1   6.3   8.1 999.0 99.0 99.00
2014 10 07 13 50 267  7.8  9.3  0.76  4.00  3.58 999  997.4   6.5   8.1 999.0 99.0 99.00
2014 10 07 14 50 272  7.6 11.1  0.80  4.35  3.74 999  998.0   6.2   8.1 999.0 99.0 99.00
2014 10 07 15 50 240  5.3  6.2  0.78  4.76  3.67 999  998.3   6.2   8.1 999.0 99.0 99.00
2014 10 07 16 50 227  4.6  5.4  0.75  4.55  3.79 999  998.1   6.8   8.0 999.0 99.0 99.00
2014 10 07 17 50 220  6.2  7.3  0.57  4.55  3.57 999  998.5   7.4   8.1 999.0 99.0 99.00
2014 10 07 18 50 254  8.0 11.8  0.55  4.17  3.40 999  998.8   8.0   8.1 999.0 99.0 99.00
2014 10 07 19 50 266  9.2 11.7  0.68  4.00  3.34 999 1000.0   7.7   8.1 999.0 99.0 99.00
2014 10 07 20 50 273  8.8 10.5  0.97  4.17  3.75 999 1001.0   7.3   8.0 999.0 99.0 99.00
2014 10 07 21 50 264  9.3 11.2  1.01  4.76  3.89 999 1001.8   7.6   8.0 999.0 99.0 99.00
2014 10 07 22 50 276  8.7 10.1  1.05  4.76  3.96 999 1002.7   7.8   8.0 999.0 99.0 99.00
2014 10 07 23 50 281 10.3 12.5  1.13  5.00  4.05 999 1003.6   7.6   8.0 999.0 99.0 99.00
2014 10 08 00 50 278 11.1 13.8  1.29  5.00  4.28 999 1004.5   7.2   7.9 999.0 99.0 99.00
2014 10 08 01 50 283 11.9 14.2  1.35  4.76  4.26 999 1004.8   6.8   7.9 999.0 99.0 99.00
2014 10 08 02 50 287  9.8 11.6  1.17  4.17  3.99 999 1005.4   6.8   7.9 999.0 99.0 99.00
2014 10 08 03 50 277  9.2 11.1  1.14  4.76  4.04 999 1005.8   6.4   7.9 999.0 99.0 99.00
2014 10 08 04 50 286  8.6 10.4  1.14  5.00  4.09 999 1006.0   6.4   7.9 999.0 99.0 99.00
2014 10 08 05 50 270  8.4 10.2  1.10  5.26  3.97 999 1006.1   6.4   7.8 999.0 99.0 99.00
2014 10 08 06 50 279  8.4 10.8  0.98  4.35  3.80 999 1006.4   6.3   7.8 999.0 99.0 99.00
2014 10 08 07 50 294  8.3  9.5  0.91  4.17  3.85 999 1006.8   6.1   7.8 999.0 99.0 99.00
2014 10 08 08 50 292  6.6  8.1  0.88  5.00  3.90 999 1007.0   5.8   7.8 999.0 99.0 99.00
2014 10 08 09 50 293  4.9  6.2  0.87  5.00  3.89 999 1007.4   5.5   7.7 999.0 99.0 99.00
2014 10 08 10 50 277  8.2  9.7  0.79  4.76  3.77 999 1007.6   5.6   7.7 999.0 99.0 99.00
2014 10 08 11 50 273  8.9 10.9  0.86  4.55  3.67 999 1008.0   5.3   7.7 999.0 99.0 99.00
2014 10 08 12 50 278  8.2 10.1  0.87  4.35  3.75 999 1008.5   5.3   7.7 999.0 99.0 99.00
2014 10 08 13 50 280  9.6 11.3  1.02  4.00  3.81 999 1008.7   5.0   7.7 999.0 99.0 99.00
2014 10 08 14 50 278 11.0 13.1  1.08  4.76  3.89 999 1009.1   5.0   7.7 999.0 99.0 99.00
2014 10 08 15 50 273 10.3 12.4  1.36  5.56  4.27 999 1009.7   5.2   7.7 999.0 99.0 99.00
2014 10 08 16 50 276 11.5 13.5  1.54  5.56  4.46 999 1010.0   5.6   7.7 999.0 99.0 99.00
2014 10 08 17 50 265 10.0 12.9  1.57  5.26  4.63 999 1010.6   5.8   7.7 999.0 99.0 99.00
2014 10 08 18 50 263 10.5 12.8  1.50  5.88  4.52 999 1010.6   6.3   7.7 999.0 99.0 99.00
2014 10 08 19 50 256 10.6 12.5  1.49  5.56  4.47 999 1010.7   6.9   7.8 999.0 99.0 99.00
2014 10 08 20 50 268 10.1 12.4  1.41  5.56  4.47 999 1010.9   7.8   7.8 999.0 99.0 99.00
2014 10 08 21 50 260  8.9 10.4  1.46  5.26  4.51 999 1011.1   8.2   7.8 999.0 99.0 99.00
2014 10 08 22 50 265  8.5 10.4 99.00 99.00 99.00 999 1011.4   8.5   7.7 999.0 99.0 99.00
2014 10 08 23 50 273  9.0 11.4  1.43  5.56  4.43 999 1011.9   8.6   7.7 999.0 99.0 99.00
2014 10 09 00 50 263  9.8 12.8  1.38  5.26  4.43 999 1012.1   8.5   7.7 999.0 99.0 99.00
2014 10 09 01 50 267 11.2 13.7  1.42  5.26  4.43 999 1012.4   8.3   7.7 999.0 99.0 99.00
2014 10 09 02 50 270 11.2 13.5  1.40  5.88  4.36 999 1012.4   7.9   7.7 999.0 99.0 99.00
2014 10 09 03 50 267 10.4 12.8  1.59  5.88  4.67 999 1013.0   7.6   7.7 999.0 99.0 99.00
2014 10 09 04 50 269  9.8 11.6  1.39  5.56  4.37 999 1013.4   7.4   7.8 999.0 99.0 99.00
2014 10 09 05 50 274 10.2 12.2  1.47  5.56  4.49 999 1013.4   7.3   7.7 999.0 99.0 99.00
2014 10 09 06 50 269 10.3 12.6  1.30  5.00  4.28 999 1014.1   7.1   7.7 999.0 99.0 99.00
2014 10 09 07 50 272 10.0 11.5 99.00 99.00 99.00 999 1014.4   7.0   7.7 999.0 99.0 99.00
2014 10 09 08 50 279 10.1 99.0 99.00 99.00 99.00 999 1014.6   7.1 999.0 999.0 99.0 99.00
2014 10 09 09 50 284  9.8 11.7  1.19  5.26  4.07 999 1015.1   7.1   7.6 999.0 99.0 99.00
2014 10 09 10 50 287  8.1 10.2  1.13  5.56  4.07 999 1015.6   7.0   7.6 999.0 99.0 99.00
2014 10 09 11 50 300  8.3  9.7  1.14  5.26  4.06 999 1015.9   7.0   7.6 999.0 99.0 99.00
2014 10 09 12 50 311  7.3  8.3  1.07  5.00  4.00 999 1016.6   7.0   7.6 999.0 99.0 99.00
2014 10 09 13 50 316  8.0 10.0  0.95  4.76  3.87 999 1017.1   6.6   7.6 999.0 99.0 99.00
2014 10 09 14 50 315  7.6  9.0  0.98  3.70  3.76 999 1017.5   6.4   7.6 999.0 99.0 99.00
