#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 10 15 10 50  82  9.1 11.2  0.97  4.55  3.96 999 1018.3  10.7  10.7 999.0 99.0 99.00
2013 10 15 11 50  85  8.9 10.9  1.13  5.00  4.02 999 1016.8  10.7  10.7 999.0 99.0 99.00
2013 10 15 12 50  85 11.1 13.0  1.16  5.00  4.06 999 1015.4  10.2  10.7 999.0 99.0 99.00
2013 10 15 13 50  86  9.3 11.2  1.27  5.00  4.23 999 1015.4  10.2  10.7 999.0 99.0 99.00
2013 10 15 14 50  73  9.5 11.3 99.00 99.00 99.00 999 1014.3  10.1  10.6 999.0 99.0 99.00
2013 10 15 15 50  69  8.7 10.6  1.29  5.26  4.15 999 1014.0  10.0  10.6 999.0 99.0 99.00
2013 10 15 16 50  70 10.3 12.4  1.36  5.00  4.29 999 1012.9  10.0  10.5 999.0 99.0 99.00
2013 10 15 17 50  53 11.9 13.8  1.42  5.26  4.42 999 1011.6  10.0  10.4 999.0 99.0 99.00
2013 10 15 18 50  51 12.7 14.7  1.66  5.56  4.54 999 1010.3   9.7  10.4 999.0 99.0 99.00
2013 10 15 19 50  53 14.0 17.1  1.87  5.88  4.86 999 1009.3   9.3  10.4 999.0 99.0 99.00
2013 10 15 20 50  42 13.5 15.5  2.03  6.25  4.98 999 1009.2   9.3  10.3 999.0 99.0 99.00
2013 10 15 21 50  45 13.4 16.0  2.14  6.25  5.18 999 1008.8   9.3  10.1 999.0 99.0 99.00
2013 10 15 22 50  39 13.0 16.1  2.14  6.67  5.16 999 1008.5   9.3  10.2 999.0 99.0 99.00
2013 10 15 23 50  36 14.3 17.6  2.48  7.14  5.52 999 1008.6   9.0  10.2 999.0 99.0 99.00
2013 10 16 00 50  24 14.3 16.9  2.94  6.67  5.79 999 1009.0   8.2  10.2 999.0 99.0 99.00
2013 10 16 01 50  29 13.7 16.3  2.76  7.14  5.72 999 1009.2   8.2  10.2 999.0 99.0 99.00
2013 10 16 02 50  33 13.1 16.0  2.95  7.14  5.92 999 1009.0   8.8  10.2 999.0 99.0 99.00
2013 10 16 03 50  35 11.5 14.2  2.86  7.14  5.76 999 1009.0   8.7  10.2 999.0 99.0 99.00
2013 10 16 04 50  23 12.1 14.0  2.38  6.67  5.51 999 1008.8   8.8  10.2 999.0 99.0 99.00
2013 10 16 05 50  19 11.7 13.5  2.25  7.14  5.34 999 1008.8   8.7  10.3 999.0 99.0 99.00
2013 10 16 06 50  23 10.7 12.8  2.22  6.67  5.28 999 1009.2   8.7  10.3 999.0 99.0 99.00
2013 10 16 07 50 360 11.3 13.2  2.15  7.14  5.27 999 1009.3   7.7  10.3 999.0 99.0 99.00
2013 10 16 08 50 354 10.4 12.1  2.02  6.67  5.20 999 1009.4   7.4  10.3 999.0 99.0 99.00
2013 10 16 09 50   7  8.7 10.4  1.84  7.14  5.04 999 1009.9   7.5  10.3 999.0 99.0 99.00
2013 10 16 10 50 343  8.1  9.9  1.55  7.14  4.87 999 1010.5   7.3  10.3 999.0 99.0 99.00
2013 10 16 11 50 349  9.9 11.7  1.52  7.14  4.65 999 1010.7   7.2  10.3 999.0 99.0 99.00
2013 10 16 12 50 344  8.4 10.0  1.50  7.14  4.64 999 1011.0   7.3  10.3 999.0 99.0 99.00
2013 10 16 13 50 346  8.3  9.8  1.37  6.67  4.59 999 1011.4   7.2  10.3 999.0 99.0 99.00
2013 10 16 14 50   2  7.0  8.3  1.28  6.25  4.63 999 1011.5   7.5  10.3 999.0 99.0 99.00
2013 10 16 15 50 351  5.4  7.0  1.32  6.25  4.67 999 1011.8   7.3  10.3 999.0 99.0 99.00
2013 10 16 16 50 351  4.0  5.4  1.33  6.25  4.85 999 1011.9   7.3  10.4 999.0 99.0 99.00
2013 10 16 17 50 337  2.7  4.1  1.15  6.25  4.81 999 1011.8   7.3  10.4 999.0 99.0 99.00
2013 10 16 18 50 304  1.9  2.9  1.13  6.25  4.87 999 1011.6   7.4  10.5 999.0 99.0 99.00
2013 10 16 19 50 244  3.6  4.4  1.06  6.67  4.96 999 1011.3   7.6  10.6 999.0 99.0 99.00
2013 10 16 20 50 243  5.4  7.2  1.03  6.25  5.09 999 1011.1   7.7  10.7 999.0 99.0 99.00
2013 10 16 21 50 241  6.0  7.0  0.88  6.67  4.72 999 1010.9   7.8  10.6 999.0 99.0 99.00
2013 10 16 22 50 245  5.9  7.3  0.88  5.88  4.65 999 1010.8   8.2  10.6 999.0 99.0 99.00
2013 10 16 23 50 237  5.2  6.1  0.74  6.25  4.29 999 1011.1   8.4  10.5 999.0 99.0 99.00
2013 10 17 00 50 229  5.6  6.7  0.67  6.25  4.17 999 1011.2   8.7  10.5 999.0 99.0 99.00
2013 10 17 01 50 230  5.9  7.0  0.67  5.56  4.09 999 1011.0   8.9  10.5 999.0 99.0 99.00
2013 10 17 02 50 224  7.1  8.4  0.60  5.88  3.75 999 1010.8   9.1  10.4 999.0 99.0 99.00
2013 10 17 03 50 226  7.7  9.3  0.68  3.33  3.34 999 1010.7   8.8  10.3 999.0 99.0 99.00
2013 10 17 04 50 227  7.5  8.7  0.67  3.70  3.51 999 1010.5   8.6  10.2 999.0 99.0 99.00
2013 10 17 05 50 237  7.2  8.4  0.74  4.17  3.60 999 1010.2   8.6  10.2 999.0 99.0 99.00
2013 10 17 06 50 237  6.8  7.8  0.72  4.76  3.62 999 1010.2   8.5  10.1 999.0 99.0 99.00
2013 10 17 07 50 237  5.5  6.4  0.72  4.17  3.67 999 1010.0   8.5  10.0 999.0 99.0 99.00
2013 10 17 08 50 245  5.9  6.7  0.62  4.55  3.64 999 1009.5   8.5  10.0 999.0 99.0 99.00
2013 10 17 09 50 242  4.8  5.7  0.62  4.55  3.68 999 1009.3   8.6  10.0 999.0 99.0 99.00
2013 10 17 10 50 243  4.7  5.7  0.52  4.00  3.57 999 1009.3   8.6  10.0 999.0 99.0 99.00
2013 10 17 11 50 223  5.7  6.5  0.48  4.17  3.50 999 1009.1   8.5   9.9 999.0 99.0 99.00
2013 10 17 12 50 234  5.0  5.9  0.50  4.35  3.44 999 1009.1   8.4   9.9 999.0 99.0 99.00
2013 10 17 13 50 239  4.2  4.6  0.50  4.17  3.42 999 1009.1   8.3   9.8 999.0 99.0 99.00
2013 10 17 14 50 239  3.9  4.7  0.48  4.17  3.40 999 1008.9   8.4   9.8 999.0 99.0 99.00
2013 10 17 15 50 245  4.7  5.5  0.49  4.17  3.40 999 1008.8   8.4   9.8 999.0 99.0 99.00
2013 10 17 16 50 241  4.5  5.4  0.48  4.17  3.51 999 1008.8   8.5   9.8 999.0 99.0 99.00
2013 10 17 17 50 266  5.7  6.7  0.51  4.17  3.31 999 1008.4   8.4   9.8 999.0 99.0 99.00
2013 10 17 18 50 279  4.3  4.9  0.50  4.35  3.44 999 1008.2   8.5   9.9 999.0 99.0 99.00
2013 10 17 19 50 304  4.6  5.2  0.44  4.17  3.34 999 1007.9   8.8   9.9 999.0 99.0 99.00
2013 10 17 20 50 315  5.1  6.0  0.38  4.17  3.32 999 1007.9   8.8   9.9 999.0 99.0 99.00
2013 10 17 21 50 321  5.4  6.4  0.31  3.85  3.24 999 1008.0   8.9   9.9 999.0 99.0 99.00
2013 10 17 22 50 341  6.8  8.0  0.33  3.45  2.89 999 1008.3   9.1   9.9 999.0 99.0 99.00
2013 10 17 23 50 342  6.5  7.2  0.43  2.94  2.94 999 1008.7   8.6   9.8 999.0 99.0 99.00
2013 10 18 00 50   5  6.4  7.4  0.47  3.45  3.07 999 1008.9   8.3   9.8 999.0 99.0 99.00
2013 10 18 01 50  17  6.4  7.5  0.53  3.70  3.24 999 1008.6   8.3   9.8 999.0 99.0 99.00
2013 10 18 02 50  18  6.4  7.3  0.54  3.57  3.24 999 1008.7   8.3   9.8 999.0 99.0 99.00
2013 10 18 03 50 358  6.6  7.5  0.57  3.70  3.34 999 1008.7   8.2   9.8 999.0 99.0 99.00
2013 10 18 04 50 344  7.0  7.8  0.54  3.85  3.30 999 1008.7   7.9   9.7 999.0 99.0 99.00
2013 10 18 05 50 348  7.4  8.8  0.58  3.57  3.28 999 1008.7   7.9   9.8 999.0 99.0 99.00
2013 10 18 06 50   3  8.4  9.8  0.64  4.00  3.36 999 1008.8   7.4   9.8 999.0 99.0 99.00
2013 10 18 07 50   1  7.5  8.5  0.87  4.35  3.63 999 1008.9   7.2   9.9 999.0 99.0 99.00
2013 10 18 08 50 360  7.5  8.9  0.82  4.35  3.74 999 1009.0   7.1   9.9 999.0 99.0 99.00
2013 10 18 09 50 360  6.6  7.8  0.84  4.35  3.76 999 1009.0   7.1   9.9 999.0 99.0 99.00
2013 10 18 10 50 342  7.3  8.5  0.78  4.76  3.62 999 1009.1   7.1  10.0 999.0 99.0 99.00
2013 10 18 11 50 352  7.0  8.3  0.77  4.35  3.74 999 1009.4   7.0  10.1 999.0 99.0 99.00
2013 10 18 12 50 343  7.4  8.9  0.76  4.55  3.60 999 1010.2   6.8  10.1 999.0 99.0 99.00
2013 10 18 13 50 342  8.2  9.8  0.81  4.76  3.75 999 1010.5   6.6  10.1 999.0 99.0 99.00
2013 10 18 14 50 350  8.1 10.0  0.81  4.35  3.66 999 1011.1   6.5  10.0 999.0 99.0 99.00
2013 10 18 15 50 338  7.5  8.9  0.83  4.17  3.67 999 1011.5   6.5   9.9 999.0 99.0 99.00
2013 10 18 16 50 342  5.9  7.9  0.84  4.55  3.83 999 1011.9   6.3   9.8 999.0 99.0 99.00
2013 10 18 17 50 327  3.1  4.6  0.72  4.35  3.74 999 1011.8   6.7   9.8 999.0 99.0 99.00
2013 10 18 18 50 307  2.6  3.8  0.63  4.17  3.77 999 1011.3   7.0   9.8 999.0 99.0 99.00
2013 10 18 19 50 321  2.9  3.6  0.57  4.17  3.71 999 1011.2   7.4   9.8 999.0 99.0 99.00
2013 10 18 20 50 257  2.7  4.2  0.46  4.35  3.54 999 1011.1   7.6   9.7 999.0 99.0 99.00
2013 10 18 21 50 238  3.0  4.0  0.40  3.85  3.48 999 1010.9   7.8   9.5 999.0 99.0 99.00
2013 10 18 22 50 235  4.1  5.1  0.38  3.85  3.60 999 1011.0   7.7   9.3 999.0 99.0 99.00
2013 10 18 23 50 231  6.1  7.3  0.34  5.00  3.41 999 1011.3   7.9   9.2 999.0 99.0 99.00
2013 10 19 00 50 224  6.7  8.1  0.41  4.55  3.19 999 1011.2   8.2   9.6 999.0 99.0 99.00
2013 10 19 01 50 209  5.5  6.4  0.43  2.74  3.18 999 1010.6   8.2   9.7 999.0 99.0 99.00
2013 10 19 02 50 229  5.7  6.8  0.43  2.86  3.20 999 1010.3   8.4   9.9 999.0 99.0 99.00
2013 10 19 03 50 231  7.4  8.7  0.54  2.94  3.19 999 1009.9   7.7   9.8 999.0 99.0 99.00
2013 10 19 04 50 240  6.9  8.4  0.59  3.33  3.29 999 1009.5   7.6   9.7 999.0 99.0 99.00
2013 10 19 05 50 237  6.5  7.4  0.62  3.57  3.28 999 1008.8   7.9   9.6 999.0 99.0 99.00
2013 10 19 06 50 225  6.0  7.3  0.51  3.57  3.22 999 1008.5   7.8   9.6 999.0 99.0 99.00
2013 10 19 07 50 232  6.0  6.9  0.56  3.85  3.38 999 1007.8   7.8   9.6 999.0 99.0 99.00
2013 10 19 08 50 233  6.5  8.2  0.53  3.85  3.34 999 1007.2   7.7   9.5 999.0 99.0 99.00
2013 10 19 09 50 236  8.1  9.5  0.62  3.85  3.27 999 1006.7   7.2   9.4 999.0 99.0 99.00
2013 10 19 10 50 231  7.1  8.8  0.67  3.85  3.45 999 1006.5   6.7   9.3 999.0 99.0 99.00
2013 10 19 11 50 220  7.4  8.7  0.82  4.17  3.67 999 1006.1   6.2   9.2 999.0 99.0 99.00
2013 10 19 12 50 232  7.2  8.7  0.92  4.55  3.84 999 1006.0   5.9   9.2 999.0 99.0 99.00
2013 10 19 13 50 247  5.3  6.4  0.90  4.76  3.91 999 1005.8   5.8   9.2 999.0 99.0 99.00
2013 10 19 14 50 249  6.9  8.5  0.83  4.55  3.87 999 1005.5   5.7   9.1 999.0 99.0 99.00
2013 10 19 15 50 285  1.8  3.4  0.76  4.55  3.72 999 1005.7   5.3   9.1 999.0 99.0 99.00
2013 10 19 16 50  46  1.4  2.4  0.63  4.35  3.62 999 1005.4   5.5   9.1 999.0 99.0 99.00
2013 10 19 17 50 196  0.5  1.4  0.54  3.85  3.38 999 1005.1   6.3   9.1 999.0 99.0 99.00
2013 10 19 18 50 261  1.8  2.4  0.44  3.45  3.25 999 1004.6   6.2   9.3 999.0 99.0 99.00
2013 10 19 19 50 270  1.8  2.4  0.38  4.00  3.29 999 1004.5   6.3   9.4 999.0 99.0 99.00
2013 10 19 20 50 294  2.9  4.3  0.29  3.57  3.14 999 1004.8   6.2   9.3 999.0 99.0 99.00
2013 10 19 21 50 302  2.6  3.3  0.25 99.00  3.07 999 1005.0   6.3   9.3 999.0 99.0 99.00
2013 10 19 22 50 293  2.2  3.2  0.20 99.00  2.96 999 1005.3   6.3   9.3 999.0 99.0 99.00
2013 10 19 23 50 303  2.6  3.7  0.20 99.00  2.95 999 1005.9   6.4   9.3 999.0 99.0 99.00
2013 10 20 00 50 299  3.8  4.8  0.19 99.00  3.07 999 1006.2   6.3   9.2 999.0 99.0 99.00
2013 10 20 01 50 308  3.5  4.5  0.18 99.00  3.08 999 1006.3   6.2   9.2 999.0 99.0 99.00
2013 10 20 02 50 301  3.8  4.6  0.19 99.00  3.01 999 1006.5   6.4   9.1 999.0 99.0 99.00
2013 10 20 03 50 292  3.3  4.6  0.15 99.00  2.99 999 1006.4   6.7   9.1 999.0 99.0 99.00
2013 10 20 04 50 297  4.4  5.5  0.16 99.00  2.85 999 1006.3   6.9   9.1 999.0 99.0 99.00
2013 10 20 05 50 286  4.1  5.1  0.19 99.00  2.59 999 1006.3   6.9   9.1 999.0 99.0 99.00
2013 10 20 06 50 319  3.6  4.8  0.20 99.00  2.57 999 1006.6   6.6   9.1 999.0 99.0 99.00
2013 10 20 07 50 313  2.9  3.9  0.20 99.00  2.64 999 1006.7   6.6   9.2 999.0 99.0 99.00
2013 10 20 08 50 310  2.5  3.3  0.22 99.00  2.71 999 1006.7   6.5   9.1 999.0 99.0 99.00
2013 10 20 09 50 332  1.5  1.9  0.27  3.33  2.90 999 1006.8   6.5   9.1 999.0 99.0 99.00
2013 10 20 10 50 274  1.6  2.1  0.26  3.13  3.01 999 1007.0   6.5   9.1 999.0 99.0 99.00
2013 10 20 11 50 259  1.4  2.3  0.26  2.86  2.96 999 1007.2   6.5   9.1 999.0 99.0 99.00
2013 10 20 12 50 262  1.1  1.5  0.25  3.23  2.97 999 1007.4   6.5   9.1 999.0 99.0 99.00
2013 10 20 13 50 249  4.3  5.1  0.27  2.86  3.12 999 1007.6   6.5   9.1 999.0 99.0 99.00
2013 10 20 14 50 245  4.4  5.4  0.33  3.33  3.04 999 1007.8   6.4   9.1 999.0 99.0 99.00
2013 10 20 15 50 236  5.8  7.0  0.32  3.45  2.96 999 1007.6   6.6   9.1 999.0 99.0 99.00
2013 10 20 16 50 228  4.7  5.8  0.39  3.33  2.90 999 1007.7   6.3   9.2 999.0 99.0 99.00
2013 10 20 17 50 241  4.5  5.6  0.38  3.13  2.95 999 1007.4   6.3   9.3 999.0 99.0 99.00
2013 10 20 18 50 221  2.3  3.3  0.41  3.23  3.09 999 1006.9   6.3   9.3 999.0 99.0 99.00
2013 10 20 19 50 260  0.8  1.5  0.35  3.13  3.02 999 1006.7   6.3   9.3 999.0 99.0 99.00
2013 10 20 20 50 299  1.0  1.5  0.29  3.45  3.00 999 1006.6   6.3   9.3 999.0 99.0 99.00
2013 10 20 21 50 329  2.1  3.4  0.25  3.45  3.00 999 1006.8   6.3   9.3 999.0 99.0 99.00
2013 10 20 22 50 325  2.7  3.9  0.20 99.00  2.92 999 1007.1   5.3   9.5 999.0 99.0 99.00
2013 10 20 23 50 326  3.6  5.0  0.19 99.00  2.90 999 1007.3   4.5   9.6 999.0 99.0 99.00
2013 10 21 00 50 336  2.6  3.7  0.15 99.00  2.71 999 1007.2   4.3   9.6 999.0 99.0 99.00
2013 10 21 01 50 347  3.4  4.4  0.14 99.00  2.73 999 1006.9   4.7   9.5 999.0 99.0 99.00
2013 10 21 02 50 329  4.1  5.5  0.16 99.00  2.98 999 1006.5   4.8   9.5 999.0 99.0 99.00
2013 10 21 03 50 310  4.8  6.0  0.14 99.00  2.90 999 1006.0   4.6   9.5 999.0 99.0 99.00
2013 10 21 04 50 296  5.0  6.2  0.14 99.00  2.89 999 1005.8   4.7   9.5 999.0 99.0 99.00
2013 10 21 05 50 294  5.9  7.5  0.21 99.00  2.53 999 1005.5   4.7   9.5 999.0 99.0 99.00
2013 10 21 06 50 301  7.5  8.5  0.29  2.60  2.61 999 1005.4   5.4   9.4 999.0 99.0 99.00
2013 10 21 07 50 297  7.6  9.1  0.46  3.03  2.83 999 1005.4   5.5   9.4 999.0 99.0 99.00
2013 10 21 08 50 301  8.3 10.6  0.73  3.70  3.22 999 1005.5   5.4   9.2 999.0 99.0 99.00
2013 10 21 09 50 302 10.4 12.3  0.92  4.00  3.52 999 1005.7   4.8   9.0 999.0 99.0 99.00
2013 10 21 10 50 301 11.0 12.7  1.15  4.76  3.93 999 1006.0   4.4   9.0 999.0 99.0 99.00
2013 10 21 11 50 285 10.3 12.6  1.32  4.76  4.21 999 1006.3   4.0   9.0 999.0 99.0 99.00
2013 10 21 12 50 281 10.9 13.5  1.48  5.56  4.53 999 1006.4   3.9   8.9 999.0 99.0 99.00
2013 10 21 13 50 272 11.0 13.6  1.51  5.26  4.46 999 1006.7   3.1   9.0 999.0 99.0 99.00
2013 10 21 14 50 271 11.0 13.1  1.46  5.26  4.48 999 1007.0   2.6   9.2 999.0 99.0 99.00
2013 10 21 15 50 280 11.3 14.0  1.58  5.88  4.62 999 1006.7   2.5   9.4 999.0 99.0 99.00
2013 10 21 16 50 265 10.3 12.7  1.67  6.25  4.78 999 1006.8   2.5   9.4 999.0 99.0 99.00
2013 10 21 17 50 260 11.9 14.3  1.86  6.25  4.88 999 1006.4   2.4   9.3 999.0 99.0 99.00
2013 10 21 18 50 270 11.1 14.1  1.78  5.88  4.82 999 1005.8   2.7   9.3 999.0 99.0 99.00
2013 10 21 19 50 266 11.7 14.4  1.63  5.88  4.65 999 1005.5   3.1   9.3 999.0 99.0 99.00
2013 10 21 20 50 274 11.8 13.8  1.61  5.88  4.62 999 1005.3   3.3   9.3 999.0 99.0 99.00
2013 10 21 21 50 274 12.3 16.0  1.69  5.88  4.61 999 1005.3   2.0   9.2 999.0 99.0 99.00
2013 10 21 22 50 262 13.4 16.4  1.81  5.88  4.64 999 1004.9   2.5   9.2 999.0 99.0 99.00
2013 10 21 23 50 260 13.1 15.4  2.03  5.88  4.92 999 1004.4   2.6   9.2 999.0 99.0 99.00
2013 10 22 00 50 297 10.8 13.0  1.90  6.25  5.01 999 1004.0   4.5   9.2 999.0 99.0 99.00
2013 10 22 01 50 318 11.7 14.2  1.79  5.88  4.69 999 1004.2   4.8   9.1 999.0 99.0 99.00
2013 10 22 02 50 328 12.4 15.8 99.00 99.00 99.00 999 1004.9   5.0   9.2 999.0 99.0 99.00
2013 10 22 03 50 335 13.0 16.5  1.70  4.76  4.37 999 1005.7   4.8   9.3 999.0 99.0 99.00
2013 10 22 04 50 336 12.7 15.7  2.02  5.00  4.68 999 1006.8   4.5   9.3 999.0 99.0 99.00
2013 10 22 05 50 333 12.9 15.5  2.18  5.56  4.88 999 1007.8   4.2   9.2 999.0 99.0 99.00
2013 10 22 06 50 330 11.5 15.1  1.99  5.56  4.90 999 1009.0   4.2   9.2 999.0 99.0 99.00
2013 10 22 07 50 331 11.2 13.6  1.97  5.56  4.86 999 1009.7   3.9   9.3 999.0 99.0 99.00
2013 10 22 08 50 332 10.6 13.0  1.62  5.88  4.67 999 1010.2   4.0   9.4 999.0 99.0 99.00
2013 10 22 09 50 332 10.5 12.8  1.81  5.88  4.91 999 1010.8   3.5   9.3 999.0 99.0 99.00
2013 10 22 10 50 335 10.0 12.0  1.78  5.88  4.94 999 1011.5   3.3   9.3 999.0 99.0 99.00
2013 10 22 11 50 336  9.9 11.7  1.60  5.56  4.76 999 1012.0   3.0   9.2 999.0 99.0 99.00
2013 10 22 12 50 336  8.6 10.9  1.60  5.26  4.74 999 1012.7   3.2   9.1 999.0 99.0 99.00
2013 10 22 13 50 335  8.5 10.8  1.59  6.25  4.76 999 1013.2   3.5   9.1 999.0 99.0 99.00
2013 10 22 14 50 352  9.4 11.8  1.48  5.88  4.63 999 1013.5   3.1   9.0 999.0 99.0 99.00
2013 10 22 15 50 351  6.7  8.3  1.37  4.76  4.41 999 1014.1   2.9   9.0 999.0 99.0 99.00
2013 10 22 16 50 348  6.7  8.1  1.22  5.26  4.28 999 1014.5   3.0   9.0 999.0 99.0 99.00
2013 10 22 17 50 351  5.6  7.2  1.16  5.00  4.25 999 1014.5   2.8   9.0 999.0 99.0 99.00
2013 10 22 18 50 340  5.5  6.7  1.08  4.55  4.14 999 1014.4   3.0   9.0 999.0 99.0 99.00
2013 10 22 19 50 323  5.7  7.3  0.91  4.76  4.10 999 1014.4   3.4   9.1 999.0 99.0 99.00
2013 10 22 20 50 315  6.8  8.7  0.80  4.35  3.88 999 1014.5   3.6   9.1 999.0 99.0 99.00
2013 10 22 21 50 316  5.6  8.6  0.81  4.55  3.89 999 1014.9   3.9   9.2 999.0 99.0 99.00
2013 10 22 22 50 305  6.2  7.6  0.88  4.00  3.72 999 1015.0   4.0   9.2 999.0 99.0 99.00
2013 10 22 23 50 316  6.5  8.2  0.89  4.55  3.88 999 1014.9   4.0   9.2 999.0 99.0 99.00
2013 10 23 00 50 308  6.4  7.9  0.87  4.35  3.86 999 1014.8   4.0   9.2 999.0 99.0 99.00
2013 10 23 01 50 316  6.6  8.5  0.78  4.00  3.68 999 1014.5   4.1   9.2 999.0 99.0 99.00
2013 10 23 02 50 295  4.3  5.7  0.71  4.17  3.68 999 1014.6   3.9   9.2 999.0 99.0 99.00
2013 10 23 03 50 305  6.4  8.3  0.58  3.57  3.47 999 1014.3   4.3   9.2 999.0 99.0 99.00
2013 10 23 04 50 283  7.6  9.1  0.55  3.57  3.33 999 1013.8   4.2   9.2 999.0 99.0 99.00
2013 10 23 05 50 288  8.2 10.2  0.63  3.70  3.31 999 1013.2   4.3   9.1 999.0 99.0 99.00
2013 10 23 06 50 286  9.1 11.2  0.77  3.85  3.53 999 1012.9   4.5   9.0 999.0 99.0 99.00
2013 10 23 07 50 283  8.2 11.2  0.90  4.17  3.58 999 1012.6   4.5   9.0 999.0 99.0 99.00
2013 10 23 08 50 281  8.6 10.4  0.96  4.35  3.74 999 1011.9   4.4   9.0 999.0 99.0 99.00
2013 10 23 09 50 297  8.6  9.5  0.90  4.55  3.66 999 1011.8   4.0   9.0 999.0 99.0 99.00
2013 10 23 10 50 302  8.7 10.3  0.94  4.35  3.76 999 1011.7   4.0   9.0 999.0 99.0 99.00
2013 10 23 11 50 314  9.9 12.1  1.03  4.76  3.81 999 1012.1   3.5   9.0 999.0 99.0 99.00
2013 10 23 12 50 314  8.8 11.5  0.97  4.76  3.70 999 1012.4   3.0   9.0 999.0 99.0 99.00
2013 10 23 13 50 307  8.6 11.2  1.18  4.76  3.99 999 1012.8   3.1   9.1 999.0 99.0 99.00
2013 10 23 14 50 316  8.4 10.8  1.30  5.26  4.32 999 1012.9   2.7   9.1 999.0 99.0 99.00
2013 10 23 15 50 313  9.0 11.2  1.17  4.76  4.18 999 1013.3   2.3   9.0 999.0 99.0 99.00
2013 10 23 16 50 307  8.2 10.9  1.20  4.76  4.19 999 1013.4   2.4   8.9 999.0 99.0 99.00
2013 10 23 17 50 295  7.9  9.8  1.06  5.26  4.11 999 1013.3   2.8   8.9 999.0 99.0 99.00
2013 10 23 18 50 295  8.5 10.3  1.04  4.35  3.95 999 1013.2   2.9   9.0 999.0 99.0 99.00
2013 10 23 19 50 306  7.1  9.0  0.92  4.76  3.89 999 1013.2   3.1   8.9 999.0 99.0 99.00
2013 10 23 20 50 305  7.3  9.8  0.88  4.17  3.70 999 1013.5   3.4   8.9 999.0 99.0 99.00
2013 10 23 21 50 298  8.3 11.3  1.00  4.76  3.87 999 1013.7   3.5   8.9 999.0 99.0 99.00
2013 10 23 22 50 310  8.4 10.4  0.95  4.35  3.68 999 1014.1   3.3   8.9 999.0 99.0 99.00
2013 10 23 23 50 310  8.0  9.9  0.90  4.35  3.71 999 1014.5   3.3   8.9 999.0 99.0 99.00
2013 10 24 00 50 310  7.9  9.8  0.91  4.35  3.65 999 1014.8   3.2   8.9 999.0 99.0 99.00
2013 10 24 01 50 323  8.3 10.0  1.00  4.35  3.64 999 1014.8   3.1   8.9 999.0 99.0 99.00
2013 10 24 02 50 322  7.2  9.8  0.91  3.85  3.69 999 1015.0   3.1   8.9 999.0 99.0 99.00
2013 10 24 03 50 317  7.5  9.3  0.84  4.00  3.62 999 1015.1   3.2   8.8 999.0 99.0 99.00
2013 10 24 04 50 330  7.3  9.3  0.78  3.70  3.49 999 1015.1   3.4   8.8 999.0 99.0 99.00
2013 10 24 05 50 322  7.7 10.3  0.79  3.70  3.47 999 1015.2   3.2   8.8 999.0 99.0 99.00
2013 10 24 06 50 314  7.5  9.3  0.70  3.70  3.54 999 1015.4   3.4   8.8 999.0 99.0 99.00
2013 10 24 07 50 323  7.8  9.5  0.76  3.70  3.55 999 1015.7   3.6   8.8 999.0 99.0 99.00
2013 10 24 08 50 323  8.5 10.5  0.82  4.00  3.60 999 1015.9   3.8   8.8 999.0 99.0 99.00
2013 10 24 09 50 319  8.7 11.0  0.90  4.17  3.75 999 1016.2   3.8   8.9 999.0 99.0 99.00
2013 10 24 10 50 321 10.1 12.2  1.17  5.00  4.14 999 1016.6   3.6   8.9 999.0 99.0 99.00
2013 10 24 11 50 321 10.5 12.7  1.37  4.76  4.33 999 1017.0   3.8   8.8 999.0 99.0 99.00
2013 10 24 12 50 320  9.1 11.0  1.32  4.55  4.23 999 1017.6   3.7   8.7 999.0 99.0 99.00
2013 10 24 13 50 321 10.0 11.8  1.16  5.00  4.13 999 1018.0   3.8   8.7 999.0 99.0 99.00
2013 10 24 14 50 326  8.7 10.6  1.12  4.55  3.98 999 1018.7   3.6   8.7 999.0 99.0 99.00
2013 10 24 15 50 321  8.8 10.5  1.05  4.17  3.84 999 1019.3   3.7   8.8 999.0 99.0 99.00
2013 10 24 16 50 326  7.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 10 24 17 50 333  6.0  7.9  0.97  4.17  3.89 999 1020.0   3.9   8.8 999.0 99.0 99.00
2013 10 24 18 50 306  5.5  7.4  0.77  4.55  3.70 999 1020.3   4.2   8.8 999.0 99.0 99.00
2013 10 24 19 50 305  5.1  6.7  0.72  4.00  3.59 999 1020.7   4.7   8.8 999.0 99.0 99.00
2013 10 24 20 50 286  5.5  7.1  0.63  4.35  3.50 999 1021.0   4.8   8.8 999.0 99.0 99.00
2013 10 24 21 50 272  6.3  7.6  0.61  3.57  3.47 999 1021.0   5.1   8.9 999.0 99.0 99.00
2013 10 24 22 50 301  7.8 10.4  0.61  4.35  3.43 999 1021.2   6.1   8.9 999.0 99.0 99.00
2013 10 24 23 50 295  7.7  9.5  0.71  3.70  3.45 999 1021.6   6.0   8.9 999.0 99.0 99.00
2013 10 25 00 50 312  7.9  9.6  0.86  4.17  3.71 999 1021.7   5.9   8.8 999.0 99.0 99.00
